phone,email,call_attempt,lead_score
6086768417,usergmail.com,3,93
7116913420,sneha7042@yahoo.com,1,99
7396100786,meera2232@gmail.com,1,14
99999,deepak2377@yahoo.com,2,91
7832137249,abc@abc,2,6
7039917164,meera1324@gmail.com,3,8
8545465329,anita5033@gmail.com,1,64
8726529675,rohit43@protonmail.com,4,25
6108483859,deepak3070@protonmail.com,0,7
9563258745,kiran7859@gmail.com,4,53
6594634403,rahul3768@yahoo.com,1,7
52897490,vijay5419@outlook.com,1,37
7648537044,priya6866@yahoo.com,1,15
6733419292,sneha1344@gmail.com,5,100
8798332031,priya4240@gmail.com,2,54
9161266905,@gmail.com,5,80
676870193621,rohit1332@gmail.com,3,46
8918066600,rahul9025@gmail.com,5,16
896867050533,vijay480@gmail.com,1,98
6713341848,priya2899@protonmail.com,4,59
8043990753,rahul9740@yahoo.com,2,92
98A76B321C,priya4397@outlook.com,3,77
9857184022,rohit8829@protonmail.com,1,12
8772482471,anita5212@outlook.com,2,60
1234567890,vijay815@protonmail.com,0,38
8557657851,rohit9157@protonmail.com,1,83
99999,kiran412@yahoo.com,0,27
8255470270,kiran5521@yahoo.com,4,23
8721660804,anita3441@yahoo.com,2,18
7880836248,rohit4853@gmail.com,2,44
8837754163,priya4886@yahoo.com,1,47
7021363943,rahul248@gmail.com,5,8
99999,vijay4812@yahoo.com,0,100
8811921435,rahul9738@yahoo.com,1,52
6743705829,arjun4085@protonmail.com,4,11
98A76B321C,arjun2990@protonmail.com,5,0
8432232908,deepak8389@gmail.com,1,51
9724135456,rahul7741@protonmail.com,5,58
1234567890,sneha3546@outlook.com,1,5
9044300691,arjun5768@protonmail.com,0,94
8361717396,test@,2,15
9989518168,sneha9109@yahoo.com,3,23
1234567890,meera8823@gmail.com,4,47
51907077,sneha1772@yahoo.com,2,54
6321104347,priya8353@gmail.com,1,24
98A76B321C,anita2114@outlook.com,1,45
9530390768,anita4870@protonmail.com,0,10
9891706199,meera562@gmail.com,0,19
9568136842,hello@domain,0,0
7577642345,anita4493@gmail.com,3,25
98A76B321C,rahul7281@yahoo.com,1,18
071668208397,arjun3738@protonmail.com,0,59
99999,meera8400@gmail.com,1,45
6294024970,rahul1914@outlook.com,0,15
6883956044,kiran4602@protonmail.com,0,24
1234567890,kiran2482@outlook.com,3,58
7362187496,rahul4071@yahoo.com,3,68
98A76B321C,meera1387@yahoo.com,3,50
8556434498,vijay7161@gmail.com,2,83
9282957136,arjun7269@protonmail.com,2,82
8803701745,rohit8547@outlook.com,1,1
19989264,arjun7316@protonmail.com,5,51
8245819151,meera99@outlook.com,3,54
7791254839,meera2476@protonmail.com,5,30
35828718,deepak9300@outlook.com,1,21
9587985990,vijay5643@gmail.com,3,2
8659972857,sneha9119@protonmail.com,2,63
9419132862,@gmail.com,5,82
9105281271,sneha8395@gmail.com,1,22
8933657964,deepak2375@protonmail.com,3,43
7920955486,hello@domain,0,87
6858665022,kiran6280@outlook.com,2,43
42929867,kiran4030@protonmail.com,3,98
9648749410,abc@abc,5,39
414063948124,meera1395@protonmail.com,1,79
99999,sneha665@outlook.com,0,95
6448732258,kiran1136@yahoo.com,0,44
856746855075,deepak7609@outlook.com,1,72
9232564356,deepak800@gmail.com,0,34
6257991198,sneha5730@outlook.com,0,59
9989859111,anita6350@outlook.com,4,77
7553657629,kiran2006@yahoo.com,4,58
6726404093,anita5194@gmail.com,3,68
9607230032,hello@domain,5,20
8818457162,hello@domain,5,53
7033038809,rahul6496@protonmail.com,1,68
8140494059,priya845@outlook.com,5,79
39031660,sneha6450@outlook.com,4,94
9000370572,meera3327@yahoo.com,4,37
8120334109,rahul9239@gmail.com,2,99
7017315945,rahul2696@outlook.com,4,47
7102791815,kiran5947@outlook.com,3,12
1234567890,rohit84@yahoo.com,2,28
1234567890,sneha5083@protonmail.com,3,2
1234567890,priya6669@outlook.com,5,36
98A76B321C,sneha1051@outlook.com,1,74
6706440434,anita1342@outlook.com,0,39
26645269,rahul6905@outlook.com,1,2
8122916124,rahul4388@protonmail.com,1,50
6795944581,meera366@protonmail.com,4,16
8519357032,priya7183@gmail.com,5,65
280745826862,sneha1131@gmail.com,3,36
6091301817,hello@domain,3,40
9936751625,priya3826@yahoo.com,5,80
168731628829,rahul7261@protonmail.com,1,75
1234567890,rohit3171@protonmail.com,0,99
98A76B321C,kiran299@outlook.com,3,29
9060472412,meera5091@yahoo.com,3,97
99999,anita9105@outlook.com,2,0
6167531456,vijay8616@gmail.com,2,91
8491331667,deepak5656@outlook.com,4,39
8045097077,abc@abc,4,95
7253962213,arjun9954@yahoo.com,1,98
9706717882,usergmail.com,0,46
8889367908,priya2229@yahoo.com,2,31
9511025632,priya2855@gmail.com,0,42
7884074651,sneha8287@protonmail.com,1,4
9420626490,meera1480@gmail.com,2,82
9487892259,usergmail.com,3,17
8534370186,priya9661@outlook.com,0,37
6734457623,rahul3567@yahoo.com,2,93
9900265237,rohit995@outlook.com,0,74
9682235571,abc@abc,3,72
1234567890,rohit9549@outlook.com,1,0
9362435654,sneha898@yahoo.com,2,25
8444543385,sneha8948@gmail.com,3,10
8403613989,priya6226@yahoo.com,0,41
7194836711,arjun7396@outlook.com,0,20
8415635142,hello@domain,1,43
6715032457,test@,0,71
99999,rahul4981@protonmail.com,4,29
99999,priya455@protonmail.com,1,84
7107734238,anita3707@yahoo.com,4,24
8011742536,@gmail.com,0,52
8425913457,rohit7978@yahoo.com,1,96
8595064636,vijay2783@outlook.com,4,57
8683732248,kiran4863@yahoo.com,0,55
7343789545,rohit7393@outlook.com,1,44
6350836399,arjun6591@protonmail.com,2,24
7245280707,@gmail.com,5,93
6993614745,sneha5833@outlook.com,3,97
6770383375,rohit7808@protonmail.com,4,43
844711992631,arjun6678@gmail.com,3,64
9034416461,sneha5203@yahoo.com,4,39
6595699763,hello@domain,3,1
7295763056,rahul9679@outlook.com,5,21
7253093728,@gmail.com,0,51
6146321465,rohit7221@gmail.com,3,19
9623545371,meera4286@protonmail.com,0,10
9604724512,anita5830@outlook.com,2,72
6163601132,sneha2756@yahoo.com,3,66
9922328060,anita8993@gmail.com,1,7
9510067270,deepak3411@gmail.com,0,63
72590353,kiran8476@gmail.com,0,99
8477099019,meera1923@gmail.com,1,10
6770052495,rohit6051@protonmail.com,5,63
1234567890,kiran5032@gmail.com,3,57
1234567890,rohit3985@yahoo.com,0,57
821779994804,sneha9624@outlook.com,3,97
98A76B321C,rahul8587@gmail.com,5,51
8020117154,sneha1956@yahoo.com,3,1
7293501778,meera2979@outlook.com,5,71
8460486445,deepak6989@outlook.com,1,85
8948359620,deepak7231@protonmail.com,3,85
22359276,sneha8766@outlook.com,2,16
7690578348,vijay3966@yahoo.com,3,84
6093486790,test@,0,49
00937167,kiran7156@protonmail.com,5,43
7368445688,meera6134@protonmail.com,3,1
9085905690,meera8167@yahoo.com,1,32
9946611409,vijay2163@protonmail.com,1,23
99999,sneha2111@protonmail.com,0,79
8333091279,arjun199@gmail.com,3,57
9457188985,sneha6677@outlook.com,4,5
7135539673,rahul2257@yahoo.com,1,52
6440191898,hello@domain,3,1
98A76B321C,rahul5408@outlook.com,5,70
1234567890,priya9388@yahoo.com,0,89
8519168889,@gmail.com,3,95
1234567890,sneha5955@protonmail.com,1,69
99999,kiran8378@outlook.com,3,36
8773498942,rohit5727@outlook.com,3,52
98A76B321C,anita2688@outlook.com,4,14
7142889652,sneha8423@outlook.com,4,59
9887088046,rohit268@gmail.com,5,47
99999,rahul914@protonmail.com,0,27
6257851857,arjun691@gmail.com,1,2
1234567890,sneha2299@protonmail.com,4,33
6478098064,meera6270@outlook.com,1,45
7616700455,deepak2760@outlook.com,2,17
8542022534,vijay8985@yahoo.com,1,49
9582855473,rohit1892@gmail.com,0,21
8625081005,anita7555@protonmail.com,5,75
6833390145,deepak6594@yahoo.com,4,86
6108771127,rohit9871@gmail.com,3,61
6709410698,deepak8705@outlook.com,1,69
9011527748,rahul2040@yahoo.com,1,24
7975723146,@gmail.com,4,84
9361659757,anita1993@outlook.com,5,64
8742871470,sneha6074@protonmail.com,1,86
8185438328,abc@abc,1,86
8502268192,arjun8534@yahoo.com,3,21
7638586641,kiran7479@outlook.com,0,37
9637331590,hello@domain,3,59
8919042597,rahul7743@outlook.com,0,43
9471309952,priya3538@yahoo.com,3,50
6354550574,deepak8039@yahoo.com,2,64
80353769,meera8281@yahoo.com,4,76
6753018138,vijay3775@outlook.com,0,67
7438124433,sneha4420@gmail.com,4,68
99999,meera8499@yahoo.com,0,80
8288483106,anita5002@protonmail.com,3,32
002438115392,kiran9072@yahoo.com,3,35
9593396755,sneha5263@protonmail.com,3,95
7878781786,anita1326@outlook.com,1,69
7139030433,kiran5205@outlook.com,2,68
7142274143,usergmail.com,3,71
6803878459,sneha6305@protonmail.com,5,3
9266655814,anita3455@protonmail.com,1,52
8710716790,kiran7467@yahoo.com,0,75
6039676085,anita8666@outlook.com,0,65
450562391233,deepak3453@protonmail.com,3,43
7252976289,kiran6717@protonmail.com,5,98
8177062616,rahul4721@gmail.com,2,47
54992177,rohit2311@outlook.com,2,35
8024966830,rohit5271@gmail.com,0,34
99999,arjun437@yahoo.com,4,92
8315832352,rahul3519@yahoo.com,5,7
6411732128,priya4566@outlook.com,2,88
6383215422,sneha5031@outlook.com,0,33
9549627768,priya6773@protonmail.com,5,24
1234567890,arjun5517@protonmail.com,4,66
8231872705,sneha9151@outlook.com,5,0
49916295,arjun1478@outlook.com,3,28
6173574430,rahul9663@outlook.com,4,37
9799069137,meera5920@outlook.com,1,1
6590242345,rahul5826@outlook.com,0,61
9034303037,vijay5503@gmail.com,1,26
98A76B321C,deepak157@gmail.com,3,9
8930353597,vijay1539@yahoo.com,5,33
9093980161,sneha2952@protonmail.com,5,52
9034084898,arjun6908@yahoo.com,3,82
9471931426,rohit6745@protonmail.com,0,25
8102533310,deepak7480@outlook.com,5,5
9753759389,meera7732@gmail.com,0,59
9323234623,sneha2789@yahoo.com,4,1
91098042,sneha1000@outlook.com,1,40
8273308662,meera9301@gmail.com,3,26
6579230341,meera730@protonmail.com,0,10
8716314943,anita5276@yahoo.com,3,3
6158208160,deepak211@gmail.com,3,74
8166889177,vijay6498@outlook.com,3,52
217336853395,rahul3122@gmail.com,1,13
9465392352,vijay5038@yahoo.com,3,83
6963076204,priya5079@yahoo.com,1,59
9733615242,vijay6935@yahoo.com,4,3
6360265693,priya3876@gmail.com,3,28
6420681002,deepak4249@gmail.com,2,39
1234567890,sneha2517@protonmail.com,0,61
9638487621,kiran4782@yahoo.com,3,64
8824619729,vijay4610@yahoo.com,4,36
8700223902,sneha5981@outlook.com,3,21
9365509966,vijay9920@outlook.com,1,30
6390133910,anita2563@protonmail.com,4,1
7862272002,vijay4173@yahoo.com,5,11
6437060606,meera8303@yahoo.com,5,85
9281851896,anita6175@protonmail.com,5,34
99999,kiran9217@gmail.com,2,37
88983260,deepak9894@protonmail.com,1,46
9568562512,rahul5657@protonmail.com,1,3
6747620050,kiran4918@gmail.com,1,8
6571266068,usergmail.com,3,47
7674399703,vijay8446@protonmail.com,5,49
7746071165,rahul2853@outlook.com,5,55
8461682882,rohit6976@yahoo.com,5,61
7202008417,vijay2867@protonmail.com,3,55
6096700826,rohit2547@protonmail.com,0,25
7264096883,meera5094@gmail.com,5,55
72973276,rahul1374@protonmail.com,4,73
8744156663,rohit3509@outlook.com,4,73
9550317108,rahul4897@protonmail.com,4,44
6650829832,kiran286@protonmail.com,2,11
98A76B321C,vijay9667@protonmail.com,5,65
9676577849,priya4002@yahoo.com,0,72
99999,vijay1818@protonmail.com,0,21
7161803415,vijay9668@yahoo.com,4,65
9601078632,anita7388@gmail.com,0,41
6523808734,kiran389@yahoo.com,5,19
941395812946,vijay7344@protonmail.com,1,52
6241761464,arjun3069@yahoo.com,4,45
8176990280,arjun753@protonmail.com,3,58
6880917071,deepak4646@outlook.com,1,43
17880650,deepak9437@yahoo.com,1,19
7724672774,deepak4400@outlook.com,0,71
99999,priya4906@outlook.com,3,98
37669009,priya7350@protonmail.com,2,95
208579881356,deepak9648@outlook.com,0,9
8658174179,priya9819@yahoo.com,3,70
8883258789,anita5353@yahoo.com,3,86
8074728389,rahul8897@outlook.com,1,20
222905102680,deepak7130@protonmail.com,3,39
99999,anita9590@yahoo.com,2,23
6920155402,meera5007@gmail.com,0,91
98A76B321C,arjun7707@gmail.com,5,46
7292076839,sneha3997@yahoo.com,2,13
8136137245,vijay4645@gmail.com,3,72
99999,sneha120@yahoo.com,2,84
6510399574,rohit9302@protonmail.com,1,19
8362723356,sneha8676@gmail.com,3,48
9610544249,deepak3700@outlook.com,1,70
15897387,deepak6302@protonmail.com,4,37
50989030,rahul8124@yahoo.com,1,41
8040076015,rohit9034@gmail.com,5,84
39131093,deepak6174@yahoo.com,5,76
9420718663,arjun8635@gmail.com,3,23
9352183472,arjun8753@protonmail.com,5,47
724229816136,deepak2209@outlook.com,2,65
7327677537,meera5566@yahoo.com,4,67
8910344642,meera8991@yahoo.com,3,45
1234567890,sneha8125@outlook.com,5,17
6419487370,priya2584@yahoo.com,0,21
6319118201,anita4451@protonmail.com,4,37
6477580316,arjun2544@yahoo.com,2,40
09565693,deepak3692@gmail.com,0,50
8270082360,test@,0,17
9889129147,arjun5047@outlook.com,5,76
9150410934,vijay8023@outlook.com,2,59
9136702877,rohit3204@outlook.com,2,44
8268660993,rohit7791@gmail.com,5,36
6828752086,test@,5,38
8425744260,kiran2011@gmail.com,3,94
9975626514,arjun5921@gmail.com,4,93
6852683979,priya1674@outlook.com,3,35
8580540925,arjun4966@outlook.com,1,54
6446866355,sneha738@protonmail.com,3,45
6433709982,rohit6669@yahoo.com,1,69
99999,deepak7978@protonmail.com,1,57
6839424325,vijay7163@gmail.com,4,29
060820203704,arjun5567@gmail.com,1,21
8925989317,meera9156@outlook.com,0,39
8197030052,kiran3587@yahoo.com,4,91
7114595009,hello@domain,4,42
1234567890,arjun5872@gmail.com,5,6
9932302445,test@,5,43
6810568119,rohit390@gmail.com,5,26
7135160602,anita801@gmail.com,5,27
6530489622,hello@domain,2,73
8642651095,kiran7396@outlook.com,3,27
7197421587,rahul664@outlook.com,2,80
8814420079,arjun7643@yahoo.com,4,96
7469923362,rohit8846@yahoo.com,1,47
6828051777,abc@abc,5,31
7208160274,anita1030@gmail.com,4,91
7952781964,vijay4348@yahoo.com,0,70
7805146760,anita3814@protonmail.com,3,88
6978178693,deepak6095@yahoo.com,2,34
8346465211,deepak7137@protonmail.com,5,84
8079540067,hello@domain,4,21
7630712367,priya5297@yahoo.com,1,100
8336751739,kiran3213@gmail.com,5,65
8777464579,arjun8861@gmail.com,4,83
6653558603,priya1547@gmail.com,1,28
9426343692,rahul7662@yahoo.com,5,27
7340726644,meera5597@protonmail.com,0,93
585217155020,sneha6467@outlook.com,0,78
99999,deepak9668@yahoo.com,3,0
9429695005,test@,3,43
6526532327,rahul478@gmail.com,5,13
1234567890,sneha6878@gmail.com,5,17
6663615469,vijay4094@outlook.com,3,50
6227880067,usergmail.com,1,64
6215881969,arjun1832@yahoo.com,1,83
9244846518,kiran9173@protonmail.com,1,64
8483832104,rahul7785@yahoo.com,4,51
9088021024,arjun4925@outlook.com,5,37
7357865403,@gmail.com,0,58
9297704473,@gmail.com,0,33
7941049112,rahul6255@yahoo.com,5,12
01506864,rohit7493@gmail.com,2,59
6819571105,arjun2548@outlook.com,5,48
1234567890,vijay1523@yahoo.com,2,54
9539013460,rahul3167@protonmail.com,2,35
6572893822,deepak8723@outlook.com,4,81
6856667812,deepak4276@yahoo.com,3,15
948114322799,deepak4098@yahoo.com,1,18
7262448965,hello@domain,1,21
8331386109,rohit5511@outlook.com,0,80
7114567261,priya33@outlook.com,5,5
9621291857,anita400@yahoo.com,3,93
8921681187,sneha499@yahoo.com,5,57
7077256564,anita2237@protonmail.com,3,68
8555145089,vijay1056@gmail.com,4,14
9597145495,rahul1578@outlook.com,1,25
8857043793,vijay982@outlook.com,5,73
7881873427,meera2204@yahoo.com,5,100
7044770377,rahul7114@outlook.com,0,21
9041103120,meera6761@yahoo.com,4,33
7397363847,arjun3942@outlook.com,0,62
6218730537,usergmail.com,3,63
7936986027,vijay6313@gmail.com,1,47
6899390712,rahul3106@outlook.com,2,29
7132860216,sneha4563@yahoo.com,3,45
6640131368,arjun2209@gmail.com,3,78
7215660587,rahul9921@protonmail.com,2,0
8073293314,deepak1803@yahoo.com,0,57
9333805090,vijay8231@gmail.com,3,75
85116383,sneha9806@protonmail.com,2,73
6054149580,meera1730@outlook.com,2,96
7006282317,priya8391@protonmail.com,2,33
6591753515,rahul7272@gmail.com,2,63
1234567890,priya400@protonmail.com,0,68
9431446909,rohit7841@outlook.com,3,90
1234567890,rahul8746@gmail.com,4,1
9137815963,abc@abc,3,91
8336751739,kiran3213@gmail.com,3,17
9006737779,sneha6416@protonmail.com,0,34
7071286390,arjun6539@yahoo.com,2,60
99999,kiran6977@yahoo.com,4,40
1234567890,rahul672@gmail.com,0,91
8630054432,vijay6486@outlook.com,5,9
8970697133,meera7747@yahoo.com,5,80
9676735706,abc@abc,0,76
7350693050,rahul192@outlook.com,4,11
6262473046,meera8707@gmail.com,4,78
9605277394,rahul4652@protonmail.com,5,66
98A76B321C,kiran4271@gmail.com,3,58
7187768389,anita4675@outlook.com,1,71
7658848091,priya3031@gmail.com,5,94
8000729201,anita1828@gmail.com,4,83
8957766195,vijay2497@outlook.com,1,17
9895931498,vijay6450@yahoo.com,1,33
6858414816,kiran6247@gmail.com,2,75
99999,deepak7074@yahoo.com,2,35
7449112271,vijay4697@outlook.com,3,68
56385313,arjun119@outlook.com,3,56
8245959021,@gmail.com,5,85
11073987,arjun2445@gmail.com,0,4
9912600193,deepak2974@outlook.com,5,98
9327135922,abc@abc,0,64
8646853335,rahul3203@protonmail.com,1,74
9776775728,deepak9211@gmail.com,3,13
7928881913,abc@abc,0,41
8923552989,rahul1739@yahoo.com,5,52
98A76B321C,meera6702@gmail.com,0,88
9386101811,anita9097@outlook.com,4,2
6212572763,vijay3028@outlook.com,3,88
8326413637,anita3195@protonmail.com,0,22
8896864800,deepak2116@protonmail.com,4,21
778866884359,meera7976@protonmail.com,5,64
9816416983,abc@abc,3,9
8340636657,vijay3220@yahoo.com,1,47
9031793548,abc@abc,1,82
7392001148,usergmail.com,1,63
6203858009,meera2346@protonmail.com,4,82
8086038068,@gmail.com,1,48
7377714467,rohit9179@protonmail.com,0,18
036371289647,meera5050@yahoo.com,0,85
1234567890,kiran5505@outlook.com,2,77
6579314473,anita8717@outlook.com,4,41
7744171945,sneha5234@yahoo.com,1,54
8314387052,arjun5546@protonmail.com,1,9
9905138428,@gmail.com,1,13
98A76B321C,vijay7302@outlook.com,1,42
45161839,kiran2605@protonmail.com,4,96
7265580431,priya2190@protonmail.com,5,43
8707481465,sneha1861@protonmail.com,1,33
6107894113,rahul6572@yahoo.com,1,36
045825116946,deepak5184@protonmail.com,3,75
8032710859,arjun4560@outlook.com,2,41
7957952265,rohit9992@gmail.com,2,67
081608651217,kiran7503@protonmail.com,5,48
6889823967,deepak3069@yahoo.com,0,34
8223611172,abc@abc,2,67
59698210,kiran2663@protonmail.com,2,20
8712816019,anita4806@gmail.com,5,52
7551905405,arjun9509@yahoo.com,2,55
359918244106,priya4951@gmail.com,1,19
9012586005,meera4449@gmail.com,4,23
6006631464,priya4039@protonmail.com,5,73
7875507916,arjun7468@yahoo.com,0,62
585354073036,arjun188@yahoo.com,0,44
9378257587,meera8231@yahoo.com,3,13
9507218616,anita7549@protonmail.com,4,84
9381113639,kiran5506@gmail.com,2,67
7838420037,arjun26@outlook.com,1,26
7003186673,anita2926@protonmail.com,2,28
7736820234,rahul8871@gmail.com,0,29
6491038712,deepak426@gmail.com,2,25
7505508890,rohit9577@yahoo.com,3,19
98A76B321C,meera9837@yahoo.com,2,86
6599342822,test@,4,56
99999,kiran5220@yahoo.com,3,87
8874629920,meera7423@protonmail.com,3,97
28116908,sneha2030@yahoo.com,4,69
7372383728,rahul4331@yahoo.com,3,46
8412520522,sneha4033@gmail.com,0,52
6357846078,arjun7307@outlook.com,2,1
8829096244,anita7526@gmail.com,4,45
050205929585,rahul4329@gmail.com,1,34
6738158800,anita8675@outlook.com,1,74
6245586672,vijay6580@yahoo.com,3,72
7980364849,@gmail.com,0,78
98A76B321C,rahul7490@gmail.com,1,99
8574675499,priya4232@gmail.com,1,47
8882121776,rahul6841@yahoo.com,2,40
9869423304,arjun4631@gmail.com,2,39
644654007945,sneha5781@yahoo.com,0,6
9888201484,kiran1732@gmail.com,5,7
8074948368,meera3126@protonmail.com,1,11
6304140960,usergmail.com,3,40
7932135147,arjun3574@yahoo.com,4,53
6515072930,rahul234@yahoo.com,4,22
1234567890,arjun1989@protonmail.com,0,95
6461367167,deepak9366@protonmail.com,2,70
1234567890,sneha8034@gmail.com,0,44
9170134568,rahul6741@outlook.com,0,50
8228074303,arjun7100@gmail.com,0,38
1234567890,deepak1609@yahoo.com,2,49
9280184985,meera1103@outlook.com,3,92
7254698070,priya4821@outlook.com,2,76
7454607101,deepak696@yahoo.com,4,42
7281532636,vijay7846@protonmail.com,2,70
8423131920,vijay9964@yahoo.com,2,80
1234567890,priya5407@gmail.com,5,10
98A76B321C,meera2378@protonmail.com,4,1
69407407,rahul8684@yahoo.com,1,36
9480507051,sneha8908@yahoo.com,4,95
7369422499,priya3225@outlook.com,3,45
7168939035,deepak2495@yahoo.com,1,4
8110053684,vijay5930@protonmail.com,2,90
6853141009,rahul3340@gmail.com,4,56
87654173,rohit7476@yahoo.com,5,70
1234567890,kiran6670@outlook.com,3,17
7692026995,anita6795@gmail.com,2,91
99999,rahul4410@gmail.com,3,92
9257698791,test@,0,11
9272744238,rahul8913@outlook.com,0,59
8710429851,arjun5838@yahoo.com,5,80
84188703,vijay8271@protonmail.com,2,29
7851281534,hello@domain,5,78
1234567890,deepak3020@yahoo.com,0,90
9996568917,anita9642@gmail.com,5,68
7393099874,arjun5837@outlook.com,3,78
1234567890,deepak4150@yahoo.com,5,58
7374050740,sneha7723@protonmail.com,0,79
99999,priya9371@outlook.com,3,73
7710779142,sneha7497@yahoo.com,2,93
7330986334,vijay3333@outlook.com,2,91
7762447713,meera9354@outlook.com,4,38
6014297072,sneha4805@yahoo.com,1,35
8433463284,vijay8333@outlook.com,4,72
585531269706,rahul4538@protonmail.com,2,30
9779375894,usergmail.com,5,34
8900160762,rahul9395@gmail.com,4,7
9673511764,meera9338@gmail.com,3,46
6175728598,meera1590@protonmail.com,4,14
99999,kiran3233@gmail.com,2,66
7852374434,arjun5943@protonmail.com,3,42
45461206,kiran4714@gmail.com,3,9
9487287908,hello@domain,4,33
9723043196,priya7771@protonmail.com,2,67
8992616473,rahul2988@outlook.com,1,11
7300861528,rohit5724@yahoo.com,1,51
9838707782,meera8440@yahoo.com,5,74
8329649515,meera2314@gmail.com,1,19
6800818120,priya1342@outlook.com,1,84
8519464171,meera3232@yahoo.com,4,6
9012162594,meera5589@gmail.com,4,79
363885857245,meera8573@protonmail.com,3,20
7719264102,arjun7477@protonmail.com,1,5
8083955441,arjun1932@protonmail.com,3,12
6254816942,meera4339@protonmail.com,1,46
9293858805,deepak8458@yahoo.com,2,93
6432181514,vijay7027@outlook.com,1,17
9400896938,arjun5880@outlook.com,5,2
9058968224,arjun2656@yahoo.com,5,44
9629644415,priya6587@yahoo.com,2,41
6674811805,sneha8760@gmail.com,4,24
99999,arjun5310@outlook.com,4,12
98A76B321C,priya1879@outlook.com,4,16
6664559694,arjun908@gmail.com,1,85
6157866689,priya6547@protonmail.com,3,5
8512120032,arjun3043@yahoo.com,4,50
6306851857,test@,1,69
7629050682,rohit3463@yahoo.com,2,99
9357182615,anita4329@outlook.com,2,8
8158993829,kiran6239@outlook.com,3,62
6733510634,rahul639@yahoo.com,3,19
6004456626,kiran5276@gmail.com,0,68
7414235975,arjun4242@yahoo.com,5,15
98A76B321C,rahul1555@outlook.com,5,60
8276516856,arjun5874@protonmail.com,1,64
8588403657,arjun7700@protonmail.com,5,42
7212820882,hello@domain,3,79
9501368439,kiran2901@gmail.com,2,24
8346411358,usergmail.com,0,96
9767340678,rohit6956@yahoo.com,4,82
794562434101,anita6948@gmail.com,5,74
7327567411,kiran3979@gmail.com,3,2
9738740979,rahul9805@protonmail.com,4,57
1234567890,rohit9368@protonmail.com,1,80
9905812883,arjun5744@gmail.com,1,37
70499637,deepak522@gmail.com,3,2
8170337803,priya4797@gmail.com,0,76
9015597263,sneha3484@yahoo.com,0,59
7521023649,anita2549@outlook.com,1,12
9739207104,rahul9559@yahoo.com,3,64
6671497263,priya1148@protonmail.com,2,85
7893704835,vijay5707@outlook.com,0,46
8402453258,rahul6232@gmail.com,3,16
98A76B321C,arjun6592@yahoo.com,3,36
8036654632,sneha5867@yahoo.com,0,66
98A76B321C,rahul2480@outlook.com,2,15
9424575233,meera1984@gmail.com,0,42
09038200,kiran1345@gmail.com,4,17
7439996889,@gmail.com,3,18
231531616189,sneha1678@yahoo.com,4,95
7761414661,sneha6049@outlook.com,4,5
17574471,rahul3531@protonmail.com,5,26
98A76B321C,vijay38@gmail.com,3,69
9700748162,anita2825@protonmail.com,5,85
8597367500,priya486@gmail.com,4,28
9794328191,sneha1439@gmail.com,1,97
8273351763,arjun4385@yahoo.com,2,1
6845339174,meera5621@gmail.com,2,83
6439439646,anita7817@yahoo.com,3,22
6189312626,deepak2900@yahoo.com,3,57
06386057,rohit3193@protonmail.com,4,14
8497884710,priya6656@protonmail.com,5,92
9742035407,meera447@yahoo.com,0,28
1234567890,priya4769@yahoo.com,3,2
6883622809,deepak397@yahoo.com,3,90
9511684547,kiran6524@protonmail.com,2,83
34818442,kiran5532@protonmail.com,5,9
8536840815,test@,5,40
7098026070,meera6094@outlook.com,3,79
6928274862,sneha3121@gmail.com,4,77
7405696897,meera5147@protonmail.com,3,46
8081324587,deepak1957@yahoo.com,1,23
6531246800,priya2283@gmail.com,1,21
98A76B321C,anita8391@gmail.com,0,65
6541629241,vijay6491@protonmail.com,1,61
7686341754,anita6494@yahoo.com,4,1
98A76B321C,arjun8328@gmail.com,2,0
8282191481,rahul6762@yahoo.com,1,19
6882672564,rahul897@yahoo.com,0,54
7736354236,rohit9461@protonmail.com,2,28
99999,deepak4253@gmail.com,0,42
8750228248,meera5714@outlook.com,5,26
8268137375,priya2743@outlook.com,3,31
8692336953,priya1984@gmail.com,0,61
7844774691,rahul5185@yahoo.com,5,9
8321241020,priya4626@outlook.com,1,44
7505554933,deepak2576@protonmail.com,0,7
7816110227,sneha2767@gmail.com,5,44
9174478487,rahul4901@protonmail.com,4,63
8016831942,priya6806@outlook.com,5,69
7267982045,kiran5073@outlook.com,5,51
98A76B321C,vijay3502@gmail.com,2,20
8132788482,rohit6966@yahoo.com,3,46
98A76B321C,meera7559@outlook.com,0,13
6979759783,meera2868@yahoo.com,2,47
6757306830,sneha5405@yahoo.com,2,95
59815491,rahul8405@outlook.com,3,49
6436173707,rohit6996@protonmail.com,3,51
8722387952,priya132@protonmail.com,1,89
7320657958,priya4289@gmail.com,0,95
9853855792,deepak4651@gmail.com,3,34
40292132,deepak7404@protonmail.com,2,98
6233034772,kiran3776@gmail.com,2,20
8388158891,vijay4197@outlook.com,4,44
9390711447,meera819@outlook.com,3,99
8372817844,rohit5248@yahoo.com,4,62
9471531404,rohit6212@protonmail.com,4,92
395975121797,sneha2774@gmail.com,3,11
8811565067,rohit9771@gmail.com,1,16
6230730918,rahul9722@outlook.com,3,32
9913932704,rohit1653@yahoo.com,1,37
1234567890,rahul8062@yahoo.com,5,23
7925547103,anita7666@outlook.com,4,45
98A76B321C,deepak7408@gmail.com,1,61
9057228670,rohit9345@yahoo.com,5,48
